timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
0.01,-0.1,-0.1,99999.9,0.003661438532432725,0.003661438532432725,0.0015757535213963727
0.02,0.0,0.0,-100000.0,0.0027288897114379432,0.0027289765517060343,0.0010430440899009202
0.03,0.0,0.0,0.0,0.0028859438134902146,0.002886054474319643,0.0012213876034368894
0.04,-0.00035918994001349347,-0.0003591842898167444,-1.3153922395758855e-08,0.002779326552282135,0.0027795064422787997,0.0011577748235411553
0.05,-0.0006269081609389104,-0.0006268827550976216,-3.9328540424321545e-08,0.0027319342998739114,0.0027321569504541983,0.0011745320203829215
0.06,-0.0009100392617256148,-0.000909984698072192,-8.15880696336535e-08,-0.014431102279506069,0.0027570819226385326,0.0011623768779428073
0.07,-0.001191028999869559,-0.0011909320180801116,0.06891096472116942,-0.010743993659910273,0.002671216536409756,0.0011591806373593525
0.08,-0.0014592406927249613,-0.0014590917678105294,0.05734315065453188,-0.011414963382509767,0.0026092050442815457,0.0011520259999707565
0.09,-0.0017296886767326214,-3.5076436437961984e-05,0.04875605573495534,-0.011024477145984412,0.002539540190717001,0.001145246974126475
0.1,-0.001991654130506504,0.0010235007781212455,0.042327955487309055,-0.010866866865017259,0.0024700516021150024,0.001137503696051307
0.11,-0.002247509662822722,0.002147103479735197,0.037464977227230634,-0.0280299004392582,0.0026658481426866413,0.0011284105010326792
0.12,-0.002514069379344619,0.0032542353190323863,0.10287987374901775,-0.023596480275765257,0.002526784735296229,0.001119933639687131
0.13,-0.002754769710122673,0.004325154558984939,0.08839726945986115,-0.024083367076087936,0.0024661538737678285,0.0011107475523996619
0.14,-0.003014975433757172,0.007091880666212065,0.0774962751126651,-0.02335865159862999,0.002385986855180071,0.0011012549850008256
0.15,-0.0032617523260114467,0.009417102969882206,0.06919330361121467,-0.022889634259125952,0.0023098714785716634,0.0010914073086040316
0.16,-0.003502761494189599,0.011788721893591475,0.06277631618978319,-0.03976603303768126,0.0026743879192883935,0.001080018620762553
0.17,-0.003762313340871515,0.014186741742706547,0.12709926769716162,-0.03483614220784759,0.002485533022993841,0.001069981209514777
0.18,-0.003985181074028787,0.016435444694097186,0.11146002884210304,-0.035041613307814044,0.0024276453615745485,0.0010592512111889738
0.19,-0.00424469988047349,0.020356373006545657,0.09953113181637718,-0.03397616782430196,0.0023381829890296696,0.0010484815028409301
0.2,-0.004486163263095477,0.023786354583892576,0.09029883451638909,-0.03317495119618495,0.0022561103475706324,0.0010375095958927907
0.21,-0.00472233853798798,0.027235630821024297,0.0830267160623066,-0.04955293811918318,0.0027879346850410193,0.0010250117083416797
0.22,-0.004984858641421397,0.030794129781046786,0.14677165233401013,-0.044346480442486284,0.0025498183589546825,0.0010142426697674087
0.23,-0.005200179984399256,0.03404119183569537,0.13036717648517993,-0.044216670224773005,0.0024942815627138864,0.0010028115017030276
0.24,-0.005469193737894784,0.0389174394724137,0.11770715931724851,-0.0428265986908902,0.0023949466052621974,0.0009915075959659528
0.25,-0.005715542954476405,0.043276825259040655,0.1077746765254517,-0.04169687141145852,0.0023060275818297775,0.0009800989926952858
0.26,-0.0059570383825757744,0.04762409789367448,0.09982730951207941,-0.057594121877257286,0.0030024553545900615,0.0009673184643172757
0.27,-0.006232825278118526,0.05219964064999507,0.16313041101057024,-0.052120671008144555,0.0027143121219912227,0.0009563210502642235
0.28,-0.00645063302329163,0.056261955165506264,0.1460792990926052,-0.0516702765590466,0.0026596086215012766,0.0009447329105497586
0.29,-0.006738941173978219,0.06191358948862092,0.13278702547303567,-0.049971875233165854,0.0025488148262820783,0.0009333612769010082
0.3,-0.006999883375158333,0.06702495938575781,0.1222396044653351,-0.048532039268882624,0.0024512660625429085,0.0009219503150164599
0.31,-0.007256256999710331,0.07209521160948425,0.11369211039280458,-0.06397564808490976,0.0033089151695614135,0.0009094946946522297
0.32,-0.00755526667006734,0.07754318106413449,0.17661181356487532,-0.0582542297538267,0.0029692520987690636,0.000898551961345535
0.33,-0.007784757372064632,0.0822447892181939,0.15897685367249892,-0.057506052438132914,0.0029132596390005236,0.0008871560242440569
0.34,-0.008101260959847423,0.08849981580200168,0.1451103775185203,-0.05552281788302861,0.0027888880536918576,0.0008760010723716648
0.35,-0.008385548682099397,0.09419446789571788,0.1340031601060332,-0.053797570483559765,0.002680469227632081,0.0008648557227366082
0.36,-0.008665351636238938,0.0998221393600342,0.12490835377576559,-0.06882012015681983,0.0036956723941910857,0.0008531837014222296
0.37,-0.008996803195771008,0.10600246945635643,0.18748536160018148,-0.06287444869997035,0.00330263596073544,0.0008424356472503985
0.38,-0.009246018422004454,0.1111791966006831,0.16931687691013053,-0.06185533092265203,0.003242961633495466,0.0008314525192739204
0.39,-0.009598440549041243,0.11787777697122928,0.15492489695567713,-0.05961418584325314,0.0031026665980526586,0.0008206793323494445
0.4,-0.009913627323498986,0.12399947114317705,0.1433057755839684,-0.05763109183423339,0.002980959873867726,0.0008099583667938317
0.41,-0.010224192052987746,0.13003178493364315,0.13371078708246387,-0.07226753010279384,0.004150010365211234,0.0007994246436879227
0.42,-0.010596347479463475,0.13681225174955283,0.19598040164048314,-0.06612314873416134,0.003701620441429454,0.0007889196218113002
0.43,-0.010872025875130475,0.14231422967134372,0.17732505368073248,-0.06486137038847534,0.0036358115424426716,0.000778485006712515
0.44,-0.01126678867535702,0.14931087943797772,0.16245332264297474,-0.06239029135702919,0.0034772131919405475,0.0007681808057855669
0.45,-0.01161912805969223,0.15571774341007794,0.15036762585296515,-0.060177624170923046,0.003339798003574217,0.0007579715054571779
0.46,-0.011966488600023695,0.1620163397085584,0.1403173265313029,-0.07446326873599704,0.0046590990479477064,0.0007488553537822417
0.47,-0.012386549279597148,0.1692743649551239,0.20231217512822752,-0.068145782538967,0.004153394261549432,0.0007385843941814834
0.48,-0.012694090685272386,0.17496711010033908,0.1832147785219007,-0.0666694456930847,0.004079067462080882,0.0007287777850897751
0.49,-0.013136294647608793,0.18213157452483772,0.16790741307559642,-0.06399600163049715,0.003899868979327634,0.0007189793590169953
0.5,-0.013530733262712147,0.1886967996395747,0.15539886143223214,-0.06158142020120178,0.003744427533365127,0.0007093224039668031
0.51,-0.013919630568182129,0.19513826154989103,0.14493655410952044,-0.07555072669989055,0.005210578718327668,0.0007018458080717813
0.52,-0.014393710792148795,0.20276173128451758,0.20668728486050725,-0.06908474462114692,0.004645703089807694,0.0006917655635271318
0.53,-0.014737211913029569,0.20852628827583777,0.18719113398013576,-0.06742080790330984,0.00456061978822137,0.0006826291067225477
0.54,-0.015230679757394228,0.21574356578725612,0.1714908197048004,-0.06457129609130817,0.004358675127062814,0.0006733409788799461
0.55,-0.015670908624088042,0.2223553259075084,0.15860165603065468,-0.061981070741264126,0.00418305241181518,0.0006642468941437059
0.56,-0.016104849471787475,0.2288309973921994,0.14776914439629252,-0.07566690720974506,0.005792895123601038,0.000658586068976266
0.57,-0.016637998712099034,0.2367184407955393,0.20930463091595186,-0.06907544653069995,0.005167146222437316,0.0006486341719472864
0.58,-0.017020331455341875,0.24245093771097653,0.18945146906368393,-0.06724918492382921,0.005069252810276957,0.0006401850849319147
0.59,-0.01756769130167868,0.24962077029079197,0.17339939147653638,-0.06424815740640609,0.004842602190063256,0.000631391563200932
0.6,-0.018056232029550756,0.2561816574691511,0.16017029858872434,-0.06150675399559542,0.004644836469710068,0.0006228516032467735
0.61,-0.018537578370114716,0.2625970240961124,0.1490077904353626,-0.07494000733938024,0.0063954730853295295,0.0006191443610044239
0.62,-0.01913383332663443,0.27065738676453066,0.2103551841248219,-0.06824419773687139,0.0057073253254694535,0.0006092497033234065
0.63,-0.0195567479366332,0.2762682360939357,0.19018507199319856,-0.06627893805873536,0.005594770925019877,0.0006014884698718536
0.64,-0.020159536830988145,0.2833042816214458,0.17382076919147949,-0.06314898020798142,0.005341655687169449,0.0005931616547614195
0.65,-0.0206978464234453,0.2897304565270542,0.16029072529732957,-0.06027887505535385,0.0051199901720823,0.0005851550239084873
0.66,-0.02122792118086636,0.2960042714105285,0.14883668716159093,-0.07348827202066105,0.007008786792248031,0.0005835055740980148
0.67,-0.02189037481059586,0.30415644203210523,0.21002140927706137,-0.06670725062988042,0.0062568989749648115,0.0005735951774634032
0.68,-0.022354613733455153,0.30956934439486244,0.18957256740392836,-0.06462428257224209,0.006128039020595445,0.0005665109788267912
0.69,-0.02301339133481406,0.31639817525026814,0.17293376525451265,-0.06138595144336177,0.005846903568685599,0.0005586160977737323
0.7,-0.02360197470352432,0.32261836505254465,0.1591398874634109,-0.05840759182123074,0.005599786373289731,0.0005511147555447876
0.71,-0.024181173863269123,0.32868164207174033,0.1474308927384982,-0.07141965570409065,0.007624365571152058,0.0005515969526348142
0.72,-0.02491205240318095,0.3368538395793347,0.2084766029319951,-0.06457058081917029,0.006807578723288344,0.000541600538984361
0.73,-0.025417467490740364,0.34200469478114226,0.18778525917362288,-0.06238917677213639,0.006660969929575736,0.0005351748780578658
0.74,-0.026131931569750577,0.34856471861272054,0.17090771578409658,-0.05906103771713612,0.006350455858596806,0.0005276738477564442
0.75,-0.026770455150426642,0.35451915035570464,0.15688511541434025,-0.05599289121998939,0.006076532940333692,0.000520645720744149
0.76,-0.027398359740971046,0.3603141054576292,0.14495570650474576,-0.06883198181609627,0.00823476076942427,0.0005233054020347579
0.77,-0.02819910257301217,0.3684431981867617,0.20588426770551393,-0.0619301172534571,0.007352090258723941,0.0005131584025210844
0.78,-0.028744770119715213,0.3732789922475735,0.18498452575066437,-0.0596676166599673,0.007186480610920175,0.0005073675474192837
0.79,-0.02951386893101926,0.37951935767194245,0.16790189979687398,-0.05626633749412176,0.006845416368780278,0.000500221358589645
0.8,-0.0302012707820154,0.3851586845720137,0.15368356192979604,-0.05312499283373118,0.006543520513893558,0.0004936324989088763
0.81,-0.03087675530366596,0.39063767768000857,0.1415661380921307,-0.06581339492103092,0.008833490519166546,0.00049848931466016
0.82,-0.031748093682892886,0.3986684815970504,0.2023975893195029,-0.05887223352564665,0.007884115038635123,0.0004881348103974412
0.83,-0.03233242381384116,0.40314619377295746,0.18132132719728133,-0.05654416271868276,0.007698431159881818,0.00048295146678980876
0.84,-0.03315446310381276,0.40902572108754975,0.16406507736377307,-0.053084638791895816,0.007325819401260294,0.000476121783100967
0.85,-0.033889057320379834,0.414309978236313,0.14968177159069285,-0.049884933563727425,0.006994957231593065,0.00046993782816994665
0.86,-0.03461039145946643,0.4194344889246415,0.1374065079318143,-0.06244297123689997,0.009414973204367377,0.00047698681089836564
0.87,-0.03555242432895511,0.42731907517350176,0.19815905198505845,-0.05547437709975268,0.0083982222870988,0.00046637673574728017
0.88,-0.03617326328253512,0.4314046321811371,0.1769358541725552,-0.053094585825997104,0.008191555680343528,0.0004617712147973715
0.89,-0.03704600576526218,0.4368907936704719,0.15953517305433706,-0.04959007882070084,0.007786559682906856,0.00045522144408286793
0.9,-0.037825579042305435,0.44178840532059505,0.1450153976012558,-0.04634523853420017,0.007425897929812351,0.00044940861055245694
0.91,-0.03859052231547366,0.44652806220249475,0.13261019732979662,-0.05879140081854526,0.009974456480913189,0.0004586216309186183
0.92,-0.03960278764481018,0.4542250926881791,0.19330020673891113,-0.051805757221621146,0.00888979758731422,0.00044771745844021427
0.93,-0.04025751199066008,0.4578923859033246,0.17195733057029372,-0.049386559941234864,0.008661390681035998,0.00044365851377484237
0.94,-0.04117826847505057,0.4629603497879886,0.15443911287604806,-0.045848839572772755,0.008223320669943072,0.0004373545217085118
0.95,-0.04200016917366156,0.46744720068485346,0.13980907214161675,-0.04257061810277712,0.007832172479264694,0.00043188028622924825
0.96,-0.04280605732986942,0.47177887550070574,0.12729955124690662,-0.054921686717459055,0.010507946065648763,0.000443207479615129
0.97,-0.043887598550895746,0.4792529773629123,0.1879415934169515,-0.04792804180077566,0.009354971875707713,0.0004319805444919226
0.98,-0.044573200597142204,0.48248295104642847,0.16650396818640445,-0.04548035645391385,0.009104204427946495,0.0004284359905057853
0.99,-0.045538913298059924,0.48711469602148727,0.14889281150232136,-0.04191983848879617,0.008632504310006853,0.00042234656902104934
1.0,-0.046400131807899925,0.4911732727069795,0.1341764246021171,-0.0386186540129573,0.008210316025803004,0.0004171801359464918
1.01,-0.04724395520128155,0.495080244079793,0.12158592688216174,-0.0508898277830167,0.011012136780758738,0.0004305513439295013
1.02,-0.04839338256346082,0.5023014285892441,0.18219280778275504,-0.04389603323136169,0.009790553056310596,0.0004189829003959644
1.03,-0.0491065478058772,0.5050812420465817,0.16068306358363316,-0.0414295132125644,0.009516929227765798,0.00041592008430857197
1.04,-0.05011386502218329,0.509264744633503,0.1430012983494322,-0.0378553900249838,0.009011164012896502,0.0004100172490051128
1.05,-0.05101110627236949,0.5128833483118711,0.12822023577108155,-0.034540453092489126,0.008557502682949102,0.00040512987067578885
1.06,-0.05188958056123738,0.5163545361566713,0.11556987472793878,-0.04674546590664347,0.011484347217837067,0.0004204561168494556
1.07,-0.053105127229002846,0.5232976640173748,0.17615269952919732,-0.03975830612264992,0.010193961427184416,0.0004085372048903003
1.08,-0.0538423034868174,0.5256199272352102,0.15459122211680665,-0.037281463204314344,0.009897097678125806,0.00040592337902730204
1.09,-0.05488764653449607,0.5293484210933119,0.13685896714576984,-0.033701824924924455,0.009356941723022118,0.00040018254484953415
1.1,-0.055817395221424704,0.5325204508344061,0.12203271155364348,-0.03038125698378625,0.008871483439181685,0.0003955477375825714
1.11,-0.05672702421577469,0.5355497198407388,0.1093414354613742,-0.04253248775711143,0.011922458671652968,0.0004127227421491134
1.12,-0.05800659764076954,0.5421940125650837,0.16990968386920713,-0.035557798389913464,0.010563169459808414,0.00040045391103793503
1.13,-0.058764056802829145,0.5440560927329197,0.1483146914260658,-0.03307811562610184,0.010242783328076752,0.00039825653500985997
