timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
0.01,0,0,0,0.014832382124264944,0.008896891134513675,-0.02573951885370197
0.02,0,0,0,0.006243861507663144,0.013315011120932023,0.00750551755390629
0.03,0.006987652122455789,-0.006712442997638739,0.1946776996952993,0.004942919740001446,-0.0010294397353301562,0.00910754348544392
0.04,0.0024068147971711192,0.004634899851479229,-0.025326028642525172,0.00520233649063758,-0.0028169056707390786,-0.005269916955254677
0.05,-0.011581739782159295,0.003886909845972952,0.0055967890661635464,-0.0044455325773370405,0.013431829810143408,0.007306115742545278
0.06,0.004280921879613004,-0.007430192536156645,-0.010842552210330803,0.005701790936595418,-0.0027557356309111125,0.001994685006191536
0.07,-0.0019172341692856038,-0.009987931097518277,-0.012118083174825031,0.00994272064586383,0.009463976911188991,0.012446610881038664
0.08,-0.012035344379948971,-0.007060321575079973,-0.0033093657546242007,-0.008253645988902636,-0.011749194984644865,0.018309334699525857
0.09,-0.006466307682306745,0.011474325263225381,-0.2117249470576725,0.004419473395264895,-0.010083379469103974,0.009206801306301537
0.1,-0.005052949585743576,0.004044370809752877,-0.260010468318585,-0.0050093039665341735,-0.027362167904387034,-0.004377855261743562
0.11,-0.012166123108198947,0.004011855553798322,0.010466987187945783,-0.0017792964163358274,-0.013490736631218816,-0.01461810217122056
0.12,-0.0003467491272261627,-0.0002915413189933636,0.00032299843469560906,-0.0005784757418445755,-0.01118754485146241,0.005112627986339685
0.13,0.023189845467890397,-0.007704844888744606,0.010253243961898306,0.001254146413116401,-0.017486290445754078,0.0009440884043234047
0.14,0.0031294234824244946,0.0070833112383192,0.008824460638323628,-0.01634478444418062,-0.03872511955313299,-0.0018177408255432054
0.15,0.0038775539152523866,-0.0020874723832418306,-0.0023128367804775424,0.0017924445517769536,-0.018255600439614172,-4.810186259242028e-06
0.16,0.009868229340771603,-0.0003004774454612269,0.2334527463779467,-0.011373356271169126,-0.0302451487144237,-0.004206364225016363
0.17,0.010442164256285674,0.0017605208854552883,-0.0023603272415856783,0.005308504105209827,-0.04391652981067204,-0.008246646597024544
0.18,0.009605388627496061,-0.008381592372012473,0.008656108527545026,-0.03174931884911149,-0.03614907678889798,0.013783194235721215
0.19,-0.005249004850138876,-0.005337003613733215,7.926230566731511e-05,-0.004429665781647326,-0.022451164066045852,0.006259378401791051
0.2,0.012810520752197485,-0.014065290921634456,-0.5196430210831035,0.0019523006036212898,-0.031067130224238987,-0.013363590117299649
0.21,0.037216917303885065,-0.013526455223886999,0.030917871037298976,-0.015087262217302937,-0.05071764122565969,0.00627850451344903
0.22,0.028239466426060934,0.0030120836753183577,0.02044098997263928,0.00521989878017769,-0.026984462329527066,0.004595330099569787
0.23,0.030916973106372328,-0.002499621599401352,-0.23461494259758053,-0.0026406536337725156,-0.037103229264114336,0.0016422639981786404
0.24,0.04081342200532005,-0.013098279688604674,0.0391755241259144,-0.0156829825904083,-0.03646516931608975,-0.012171471768570476
0.25,0.05459035058058722,-0.008207698156668705,0.014669442242003238,-0.004618369581228786,-0.034762307435676036,-0.0054283759296678905
0.26,0.029476841950239845,0.0025988819923298562,0.08044162102595899,0.02027879064390553,-0.05342642105100997,0.009618162200243172
0.27,0.018237100534846465,0.027781434667512882,0.04648750722194091,0.006848420099490262,-0.04226204114935264,-0.006060254568518745
0.28,0.0359240745942702,-0.015398809225337203,0.5868876556716847,0.005502877331124051,-0.0438029728587776,-0.009873223210603107
