timestamp, x, y, z, qw, qx, qy, qz
0.1,-2.5418556316381634e-06,-1.9061968123391723e-06,40.0001043488732,-0.00016344356796998565,0.00012389020630221574,5.397755230051491e-05,0.99999997751192
0.2,-2.4304711255970912e-05,3.825100103590087e-05,0.0011682745789696723,-0.0013730502429376472,8.518025396846256e-05,5.476188661692262e-05,0.999999052238796
0.3,-6.471743350236963e-05,0.00031651730434392706,0.0030977479896881874,-0.002311763686165049,1.1983060301659833e-05,4.9253444791528497e-05,0.9999973265860083
0.4,-0.00010899153245851219,0.0010157311625726682,0.005577743540196678,-0.0029180551113532596,-7.182639783353636e-05,4.337190771087618e-05,0.9999957389480284
0.5,-0.00013890183170170108,0.0022546248952460867,0.00842749402018014,-0.0032417957669568687,-0.00015873325438014598,3.7691475903120326e-05,0.9999947320577803
0.6,-0.00013497526856606046,0.004098904497556678,0.011506340257997152,-0.003340834357019866,-0.00024392472237122045,3.238965116799241e-05,0.9999943891229787
0.7,-7.80069350749308e-05,0.006572730513458598,0.014703660681632117,-0.003268794388898237,-0.0003242623889562567,2.748420737439474e-05,0.9999946045263266
0.8,4.9926514732900186e-05,0.009668708071274939,0.017932666208062602,-0.003071282395154589,-0.00039769611152893806,2.2936214264374464e-05,0.9999952042565915
0.9,0.0002648307124498639,0.01335606373305803,0.021125305171829575,-0.0027855282706376423,-0.0004629154075237079,1.8693900489961594e-05,0.9999960130881107
1.0,0.0005804342288101434,0.0175871822694863,0.024228224043952435,-0.0024412795188292332,-0.0005191337692707743,1.4710317218552653e-05,0.9999968852141726
1.1,0.0010080283075424791,0.022302789441045932,0.027199679956460148,-0.0020620184687679555,-0.0005659500698309165,1.0949400729589434e-05,0.9999977138276185
1.2,0.0015564466722543962,0.027436054938356123,0.030007242947182156,-0.0016661315263761197,-0.0006032558602456605,7.386944202948365e-06,0.9999984300155361
1.3,0.0022321413017469655,0.03291584401331582,0.03262611692689789,-0.0012679068739300428,-0.0006311704178399952,4.009413264853448e-06,0.9999989970094907
1.4,0.003039321635911683,0.038669297986958395,0.03503792313734922,-0.0008783414723064875,-0.0006499927068681944,8.119472909688455e-07,0.9999994030123618
1.5,0.003980133451619542,0.044623882012013415,0.03722981342007371,-0.0005057780310113129,-0.0006601637140332289,-2.2038304043293198e-06,0.9999996541837388
1.6,0.005054860186433112,0.05070900493166273,0.03919380595888885,-0.00015640393473264353,-0.0006622352622964245,-5.031902071749976e-06,0.9999997684784464
1.7,0.006262134297794691,0.05685729016809638,0.04092626026954795,0.00016535642471060725,-0.0006568430644459543,-7.663711520424157e-06,0.9999997705778283
1.8,0.007599149765789311,0.06300555707523245,0.042427429871667276,0.0004565293038892818,-0.00064468281689179,-1.0089732295863062e-05,0.9999996879315801
1.9,0.009061869432780464,0.06909555787599185,0.04370104983839389,0.0007153384367353386,-0.0006264887656998526,-1.2300735124697776e-05,0.9999995478256174
2.0,0.010645222792333191,0.07507450509517927,0.04475393213891427,0.0009409955736437108,-0.0006030145352482477,-1.4288764401960638e-05,0.9999993753481208
2.1,0.012343291286755435,0.08089541736835495,0.045595554377016796,0.0011335236862295738,-0.0005750161868058961,-1.6047846184376072e-05,0.9999991921111258
2.2,0.014149479280271758,0.08651730686567424,0.0462376372921547,0.0012936052008567407,-0.0005432375353048025,-1.7574457025878044e-05,0.9999990155843669
2.3,0.016056669730943465,0.09190522864732759,0.04669371342984899,0.0014224501166937725,-0.0005083977449353921,-1.8867786216334347e-05,0.9999988589050516
2.4,0.01805736424532291,0.09703021050410611,0.046978693985014655,0.0015216806016326607,-0.00047118118153371426,-1.9929824792230508e-05,0.9999987310388163
2.5,0.020143807702243104,0.10186908077809334,0.047108443326922766,0.0015932298117649615,-0.0004322294448511362,-2.0765313854642635e-05,0.9999986371817091
2.6,0.02230809800164136,0.10640421095192411,0.047099371516891544,0.0016392534021795867,-0.00039213545104340125,-2.1381582790368757e-05,0.9999985793094405
2.7,0.02454228175096551,0.11062318918382437,0.04696805463456416,0.0016620526184663636,-0.0003514393930140134,-2.1788305339029958e-05,0.9999985567973166
2.8,0.02683843686331406,0.11451844028011304,0.04673089132535597,0.001664008081782902,-0.00031062637690975047,-2.199719837887958e-05,0.9999985670512138
2.9,0.029188743125004735,0.11808680674196559,0.046403802021983284,0.0016475234820617617,-0.0002701255173403083,-2.202168504259651e-05,0.9999986061058417
3.0,0.03158554181232465,0.12132910446366431,0.04600197507786709,0.0016149784279831903,-0.00023031027020360657,-2.187654049125123e-05,0.9999986691607512
3.1,0.0340213854135552,0.12424966540458125,0.0455396618179505,0.001568689704824657,-0.00019149978789343447,-2.1577535494408842e-05,0.9999987510366457
3.2,0.03648907845743238,0.1268558781452334,0.0450300204407385,0.0015108801846714713,-0.0001539610944788712,-2.1141089974958337e-05,0.9999988465443863
3.3,0.038981710375587904,0.12915773572409192,0.04448500691262576,0.0014436546303541944,-0.00011791189569829928,-2.0583945936861507e-05,0.9999989507666467
3.4,0.041492681244516154,0.13116739859710094,0.0439153095492263,0.0013689816408527485,-8.352385823747303e-05,-1.992286673735972e-05,0.9999990592576133
3.5,0.044015721170146405,0.13289877902458117,0.043330322904302124,0.0012886810035621162,-5.0926213175048245e-05,-1.9174367508447387e-05,0.9999991681697218
3.6,0.04654490400068165,0.1343671517212748,0.042738155877719404,0.0012044157471397122,-2.0209558561466064e-05,-1.8354479677710564e-05,0.9999992743184342
3.7,0.049074655984376665,0.13558879424503853,0.042145668580066444,0.0011176882258487726,8.570244870500253e-06,-1.7478550977467767e-05,0.9999993751968453
3.8,0.05159975992991803,0.13658065937673125,0.04155853240857389,0.001029839610159333,3.538817329128653e-05,-1.656108104753733e-05,0.9999994689517516
3.9,0.05411535537818172,0.1373600806753392,0.04098130794460953,0.0009420522066771613,6.024620714822805e-05,-1.561559170964613e-05,0.9999995543319946
4.0,0.05661693525450867,0.1379445114853769,0.040417535622998574,0.0008553540812986736,8.316962455846239e-05,-1.4654530196133517e-05,0.9999996306186587
4.1,0.05910033943874028,0.13835129692653456,0.039869834594856046,0.0007706255112193539,0.0001042034663113604,-1.3689203026114987e-05,0.9999996975452367
4.2,0.061561745664304036,0.1385974778005383,0.03934000576162688,0.0006886068427688007,0.00012340920695291558,-1.2729737812117176e-05,0.9999997552143387
4.3,0.06399765813577711,0.13869962489461207,0.038829135555881945,0.0006099073820149662,0.00014086165671585102,-1.1785070023494674e-05,0.9999998040160263
4.4,0.06640489423487389,0.1386737018294564,0.03833769765107343,0.0005350149929269323,0.00015664611064723335,-1.0862951604755814e-05,0.9999998445514626
4.5,0.06878056966628338,0.1385349543755432,0.03786565036989639,0.00046430612306293777,0.00017085575406134486,-9.969978324308286e-06,0.99999987756436
4.6,0.07112208237611783,0.13829782402798033,0.03741252811030287,0.00039805601887361457,0.0001835893273157617,-9.111632790882112e-06,0.9999999038816668
4.7,0.07342709555616685,0.13797588357076873,0.036977525604274405,0.0003364489315249251,0.00019494904778057174,-8.292340202209834e-06,0.9999999243641082
4.8,0.07569352002625909,0.13758179236147122,0.036559574260699,0.00027958814950584325,0.00020503878266373672,-7.515534066786357e-06,0.9999999398665387
4.9,0.07791949626470014,0.13712726911333165,0.036157410215264224,0.00022750572614018465,0.0002139624629867163,-6.783729350349014e-06,0.9999999512075939
5.0,0.08010337633306183,0.13662308003274656,0.035769634017408694,0.00018017179849442227,0.00022182272639650622,-6.098600731941695e-06,0.9999999591478033
5.1,0.08224370591679822,0.13607904027555212,0.03539476212983148,0.00013750341915728858,0.00022871977457232103,-5.461063899869759e-06,0.9999999643751251
5.2,0.08433920667767518,0.13550402680821516,0.03503127060462115,9.9372844108257e-05,0.00023475042966036036,-4.871358067222534e-06,0.9999999674967712
5.3,0.08638875908825099,0.1349060008929739,0.034677631436779044,6.561523858151465e-05,0.00024000737336811145,-4.329128133284101e-06,0.9999999690361794
5.4,0.08839138589304416,0.13429203855456315,0.034332342188646184,3.60357786937931e-05,0.0002445785519969414,-3.833505155928608e-06,0.9999999694340289
5.5,0.09034623631610966,0.1336683675259897,0.033993949532840004,1.0416139881407343e-05,0.00024854673071247283,-3.3831840270728286e-06,0.9999999690522898
