timestamp, x, y, z, qw, qx, qy, qz
0.1,-0.010009675996864156,-0.010002392884051971,0.0,0.9999999390503825,-0.00018782115842241236,0.00029226529899945366,-3.469061415723797e-05
0.2,-7.166937413685067e-05,3.528686280215332e-05,0.0010860832379705912,0.9999993129702974,-0.0011543561465159919,0.00020063919039450636,-3.5563119272647644e-05
0.3,-0.00016106429458752423,0.00028385496944870723,0.0030088501088026682,0.999997419029595,-0.002169418964244778,-5.770395645677299e-05,0.0006724773300227934
0.4,-0.00022771637289150686,0.0009216872176327159,0.004647481346596225,0.9999947285246488,-0.003224249584304524,-0.00022524529767819915,0.0003104868565892807
0.5,-0.00026074981929030455,0.002150272314564369,0.007133904655424476,0.9999931225109095,-0.003700988093376438,0.0002034708442728008,-0.00012734845606933762
0.6,-0.00033845088951315206,0.0040824927104879585,0.010135507937851673,0.9999940092669514,-0.0034325462787805103,0.00013419986192442327,-0.00042549576898988974
0.7,-0.0004252033315102443,0.006666674809088603,0.01407591749918154,0.9999940839283922,-0.0034228991936628385,-0.0003334827865653538,-6.825362137274712e-05
0.8,-0.00045004922078560264,0.00988162965348121,0.01766010429691852,0.9999955944648691,-0.002934992278822309,-0.0004433419478372463,1.7863199802506816e-05
0.9,-0.0003851421313075489,0.013672374029138156,0.020544328654027524,0.9999969460578841,-0.0023724460179561117,-0.0005640404504174566,-0.00040153850050513913
1.0,-0.00021471895112551922,0.017964086710648464,0.023947496168641526,0.9999968253584087,-0.0023584040621479397,-0.000883280397651938,8.378020555282816e-05
1.1,0.00016709938423467355,0.022705225410229516,0.027203798612190872,0.9999973663960294,-0.0021149169889220936,-0.0008841092973155297,-0.00011259611748980172
1.2,0.000730500258937717,0.027852584321357263,0.030069400508493434,0.999998761064807,-0.001169302258524514,-0.0010475232250488683,-0.00011530902911143537
1.3,0.0015266556771993851,0.0332989084674069,0.03351877418982921,0.9999991752676961,-0.0007739035553913233,-0.001022611546200136,-6.930252572806528e-05
1.4,0.002528587214506105,0.0389186851955963,0.03634241651943884,0.9999994866947461,-0.0004722272466816312,-0.000896440034496848,2.633710533409784e-06
1.5,0.00369081016617037,0.04466437968558193,0.0381018036781673,0.9999994590072302,-0.0008636057812968381,-0.0005602841234185496,-0.00014917105150136535
1.6,0.004960127806529201,0.050525741258130065,0.040513287475366595,0.9999997375658276,-0.00025994766128636975,-0.0006631382617648342,-0.00013245050142074446
1.7,0.006343912043039736,0.0565086478071523,0.04185949171197808,0.9999997822820851,7.952102682875475e-05,-0.0006353500375480534,-0.00015950711064316247
1.8,0.007829437140151859,0.06250214047689068,0.042404375902265215,0.9999994927364273,0.0006874183486772609,-0.0007349663914354755,-4.2512412926165946e-05
1.9,0.00949970625300707,0.06842525309647698,0.0435951282397205,0.9999994632710477,0.0009610761323449948,-0.00027526144053710707,0.00027206878470231705
2.0,0.011242879452853653,0.07420049570162152,0.044706460104627095,0.9999996296461526,0.0006544864788424454,-0.00035649879451682973,0.0004304226017114377
2.1,0.013095016232436476,0.07980445892911651,0.04591915115272424,0.9999996711049582,0.0006283569508273361,-0.00044614017246496736,-0.00025281705720042036
2.2,0.014909017132691472,0.08529079529543504,0.04660630331458597,0.9999995583506122,0.0009351717306787311,-8.784904944017571e-05,-3.217077975784681e-05
