timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
0.01,0,0,0,-0.006783982484937706,-0.006471215456299956,0.014673762043499076
0.02,0,0,0,-0.006782498066021633,0.010891063416110397,0.008119490920995107
0.03,0.002318859477373142,-0.005711349488376778,-0.08680276496169978,-0.0006629081814235271,0.016721531943920412,-0.004694802699876704
0.04,-0.0029710983696636965,-0.0013853884506864443,0.006794074547312899,0.005350233596470725,0.022620086521239438,0.0180842854935034
0.05,0.013491682366297554,-0.01133231133517328,0.014864976923997226,-0.01753215564794749,-0.0004940850671673117,-0.003906373127077876
0.06,-0.013490276450683287,-0.0005728777931433393,-0.3565474803222344,0.0012537792208595078,-0.002218481493399235,0.0033391667918616533
0.07,0.0030591956463117253,-0.00474410312696528,0.025523226718893066,0.006234972404555458,-0.0011108619310945629,0.008504726640317588
0.08,-0.004920857481171071,0.012215165796251974,0.0023797547489236466,-0.008523974900931729,0.008779350842934928,0.015254100005915996
0.09,-0.010237203934241443,-0.0005549390682062418,0.01711155053875935,0.008081814889280168,-0.003470736467579531,-0.0032415043908242368
0.1,-0.0007223640842900273,-0.012839230294116282,0.026687346273414375,0.010387443639065595,0.0009100127896275127,0.00624217583542876
0.11,-0.002919488225325383,-0.019685650409141078,-0.003689410869280485,0.01940694456204741,-0.0043807178130188685,0.0031272737160154902
0.12,0.004683478925354978,-0.0131965295861949,0.0004810960162513981,0.020652868132946364,0.0030084772313798175,-0.006747278951991856
0.13,-0.016672403425269454,0.02489631261064901,0.01630553548347859,0.014523933567258203,0.003038410824678411,0.005406701011892581
0.14,0.0005636299438196669,-0.01638562068624342,0.004088717121099422,0.009844909484831632,0.003090268158275014,-0.01271320180658583
0.15,0.0013233100154550108,0.005111542474569016,0.017874389095678518,0.009376585155471736,-0.010242926067508398,0.010338485426164608
0.16,-0.0058618833175304195,-0.012038027992150039,-0.00664060659439061,0.00695190643459503,0.0014842582281334974,0.005320586577662076
0.17,0.006559527391239682,-0.0053913141602155955,0.004657685327443539,0.007960415175900458,0.015412723300078635,-0.018330748193561463
0.18,-0.021981911752160164,-0.00032323666517784354,0.00948746115171216,0.011203967486089643,-0.01022691828364986,-0.0038167885005809176
0.19,-0.0035465142506245096,0.003851960456477524,0.10358811916104273,0.020346986178938962,-0.010784744941725285,0.00944024083472357
0.2,-0.0012844498081789682,-0.008505770388617764,0.0004079862399059557,-0.0019970711295487836,-0.006008520522641001,-0.0038723365603563664
0.21,0.00996023587939418,-0.0066358455937233825,0.4515124488688842,0.0196505928697646,0.00786436835925769,-0.006203950167517012
0.22,-0.007910377753007182,-0.008436775003601677,-0.02023330593635117,-0.011439588869555673,6.304165101304621e-05,0.001939898140371437
0.23,-0.007666042762247374,-0.004142461767605944,-0.03187064757224674,0.002693045869852176,-0.009141954047816524,-0.004001385163147386
0.24,0.0069118578946484235,-0.0009629865729674277,-0.03162217987456986,0.01869247121410324,-0.011026216114814514,-0.010813480073832593
0.25,0.0028141814994310146,-0.0013298954808579934,-0.02399775186660323,-0.006684440457464592,0.010425948370602461,-0.006802176908333636
0.26,0.014384319265603018,-0.020583052354263658,-0.3566935880436971,0.025577122850887472,-0.0015602679837159075,0.0048227242129505405
0.27,-0.013983669477352138,-0.02368123437996672,0.008402558707350004,0.009087467730775886,-0.0009625163303974352,0.006059825526686011
0.28,-0.005919023054900273,-0.018273720958364922,0.000772752898509043,0.0020232755795377027,0.010325586087521276,-0.02003696827042451
0.29,-0.020844771475981527,-0.022742436811939108,0.01063969393158579,0.0027078342491554477,-0.016716555552782213,-0.008858380837279186
0.3,-0.004401294985984875,-0.021661093412866952,-0.0069853648973662984,0.008277138412093085,-0.0075836352510163,0.0010320710709520596
0.31,0.012103464223473427,-0.0020462734195338395,0.0005458878139221286,0.016625314766935146,0.0033107677159230978,-0.02005132663445793
0.32,0.0013718824961549366,-0.01981176679311483,0.0007800002523391638,-0.002468841599716381,0.007085874294765809,-0.005338836149794657
0.33,-0.001593626496083417,-0.00932757985451395,0.16524153262951602,0.014890980605260288,-0.00844734062528412,0.007164896203489425
0.34,0.008841685512181549,-0.006246630258430086,-0.01906119068614627,-0.000993390881401754,0.0035888087196715053,0.0008932021811277327
0.35,0.022989247328575508,-0.020352893603242515,0.07956509994780225,0.001479635480151142,0.0022799037870662544,-0.016724439060223195
0.36,0.007362782940787832,-0.02135344509225407,0.012814637376216811,-0.004910011735251761,0.0041084841494855775,-0.014189343776597491
0.37,0.006196400281390591,-0.018737494230474327,-0.0019137511311971855,0.008134203441070902,-0.008466647147195586,-0.0037128386951554592
0.38,-0.0025219625397889457,-0.02436272604694128,0.0013122179488634523,0.010326075477152512,0.013386609304002813,-0.0028476125208133137
0.39,0.003201466344149917,-0.015195497411258656,-0.00016861793272816405,0.0032018442931795107,-0.008592767572723396,-0.008398156175058282
0.4,-0.008684308455026593,-0.009595889890231628,0.003614889939486581,0.004593722908914763,0.0023732345993419425,-0.004087935081911825
0.41,-0.003892732612429347,-0.026505833456255474,-0.014548398171419827,-0.004692459982078076,-0.0006039000142768774,-0.008069480720795132
0.42,0.004228178789934247,-0.02370522979709438,0.013456059108033921,0.008362820623785504,-0.005660045397699924,-0.004038894060533405
0.43,-0.007900293606705001,-0.039272682600612493,-0.009180478332975452,0.007579044711922578,0.005199088493881487,0.016865384394147566
0.44,-0.005112249947013305,-0.03057575826077759,-0.0005523143449847408,-0.016073180589987437,0.0027141161326470313,-0.013136807016090853
0.45,0.0005549768073759304,-0.019531817676523885,-0.011468561702661452,0.005341771671180399,0.002933744810785135,-0.0012560855686740832
0.46,-0.006980079680951333,-0.02527108792501551,-0.009523833592895055,0.014334585385075847,0.006720036671429688,-0.004938167450690137
0.47,0.00021739642546749274,-0.01583227534697134,-0.004375803141017067,-0.009747025677085961,0.010966320944893138,-0.005435545476516916
0.48,-0.010577986374052797,-0.017683731767963094,0.004376506616443785,0.004231950844426974,-0.0018246236440457608,-0.01746846846756538
0.49,0.0023471921301651206,-0.03820647859954802,-0.00043077336009106457,0.0029374209670920397,0.011260009604077229,0.0034376861252198992
0.5,-0.0008874307983616088,-0.033371612165246145,-0.001676983744210476,0.0006421084699153459,0.0024394138582087646,-0.0332392481657956
0.51,0.010469788454830048,-0.025355732635732868,0.003175250998366198,-0.021160258211121344,0.00036129143745593966,-0.02767503520248882
0.52,0.004074710119876999,-0.02767084301466391,-0.0007454074552373359,0.00011290971630616327,-0.02084543594992296,-0.011883028163238975
0.53,-0.015999342129348778,-0.032191313331847465,0.17658915401453854,-0.014431324903255972,-0.008185039902850536,-0.006404465482814063
0.54,0.011590296137264634,-0.012946185711454302,-0.020988886583724276,-0.007041959327470302,-0.004148869077675888,-0.009520965887227522
0.55,-0.015015769481871917,-0.021218140391827654,-0.01000906074616268,-0.004772142582748582,-0.0025343617104773967,-0.0032648016633779462
0.56,-0.00694584799313156,-0.01792398864201241,-0.0073398138139475644,-0.00302142883058597,-0.023254616912840205,-0.021324081312929434
0.57,-0.005736767395578427,-0.025972444568066626,-0.003284354761288134,0.003995173601451145,-0.01728625380101781,0.007574103094994365
0.58,-0.005866243801373031,-0.013810231768686253,0.08823566919897724,-0.005607909981026773,0.00943008338213886,0.0013721400107334272
0.59,-0.00673676457094595,-0.021796174748676466,0.11490235470705283,0.009694684264338574,0.0018259118954930976,-0.0115383293231189
